group,name,vers,desc,url,build
misc,pwdlogy,14.8b92bcf,"A target specific wordlist generating tool for social engineers and security researchers.","https://github.com/tch1001/pwdlogy",1483209462
crypto,pwdlyser,130.2f4489e,"Python-based CLI Password Analyser (Reporting Tool.","https://github.com/ins1gn1a/pwdlyser",1511135243
windows,pwdump,7.1,"Extracts the binary SAM and SYSTEM file from the filesystem and then the hashes.","http://www.tarasco.org/security/pwdump_7/index.html",1483209465
networking,pwnat,13.5de412c,"A tool that allows any number of clients behind NATs to communicate with a server behind a separate NAT with *no* port forwarding and *no* DMZ setup on any routers in order to directly communicate with each other.","http://samy.pl/pwnat/",1514113553
debugger,pwndbg,2017.09.26,"Makes debugging with GDB suck less","https://github.com/pwndbg/pwndbg",1506448453
recon,pwned,261.a0cb16c,"A command-line tool for querying the 'Have I been pwned?' service.","https://github.com/wKovacs64/pwned",1520075871
disassembler,pwntools,3.11.0,"CTF framework and exploit development library.","https://github.com/Gallopsled/pwntools",1515246624
cracker,pybozocrack,75.9900883,"A silly & effective MD5 cracker in Python.","https://github.com/ikkebr/PyBozoCrack",1493651591
misc,pydictor,76.d9a336a,"A useful hacker dictionary builder for a brute-force attack.","https://github.com/LandGrey/pydictor",1514113570
networking,pyersinia,49.73f4056,"Network attack tool like yersinia but written in Python.","https://github.com/nottinghamprisateam/pyersinia",1483209527
malware,pyew,104.4754f38,"A python tool to analyse malware.","https://code.google.com/p/pyew/",1486401298
networking,pyexfil,70.0569d88,"A couple of beta stage tools for data exfiltration.","https://github.com/ytisf/PyExfil",1514113585
webapp,pyfiscan,2051.aa6802a,"Free web-application vulnerability and version scanner.","https://github.com/fgeek/pyfiscan",1520157877
misc,pyinstaller,3.3,"A program that converts (packages) Python programs into stand-alone executables, under Windows, Linux, Mac OS X, Solaris and AIX.","http://www.pyinstaller.org/",1509444628
fuzzer,pyjfuzz,140.c8e5fff,"Python JSON Fuzzer.","https://github.com/mseclab/PyJFuzz",1504015490
exploitation,pykek,12.651b9ba,"Kerberos Exploitation Kit.","https://github.com/bidord/pykek",1494964830
networking,pyminifakedns,0.1,"Minimal DNS server written in Python; it always replies with a 127.0.0.1 A-record.","http://code.activestate.com/recipes/491264/",1483209566
,pymssql,2.1.2,"A fast MS SQL Server client library for Python directly using C API instead of ODBC. It is Python DB-API 2.0 compliant. Works on Linux, *BSD, Solaris, Mac OS X and Windows.","https://pypi.python.org/pypi/pymssql/",1458866213
,pyqt3,3.18.1,"A set of Python bindings for the Qt3 toolkit.","http://www.riverbankcomputing.com/software/pyqt/intro",1419425349
backdoor,pyrasite,2.0,"Code injection and introspection of running Python processes.","http://pyrasite.com/",1483209577
cracker,pyrit,0.5.0,"The famous WPA precomputed cracker","https://github.com/JPaulMora/Pyrit",1489692946
scanner,pyssltest,9.d7703f0,"A python multithreaded script to make use of Qualys ssllabs api to test SSL flaws.","https://github.com/moheshmohan/pyssltest",1483209582
sniffer,pytacle,alpha2,"Automates the task of sniffing GSM frames","http://packetstormsecurity.com/files/124299/pytacle-alpha2.tar.gz",1483209598
scanner,pytbull,2.0,"A python based flexible IDS/IPS testing framework shipped with more than 300 tests.","http://pytbull.sourceforge.net/",1483209611
scanner,pythem,428.76a4441,"python2 penetration testing framework.","https://github.com/m4n3dw0lf/PytheM",1519680403
,python-aniso8601,1.3.0,"A library for parsing ISO 8601 strings.","https://pypi.python.org/pypi/aniso8601/",1511135452
,python-archinfo,7.7.9.14,"UNKNOWN","http://pypi.python.org/pypi/archinfo",1511135461
,python-arpreq,0.3.3,"Query the Kernel ARP cache for the MAC address corresponding to IP address.","https://pypi.python.org/pypi/arpreq/",1508333800
,python-async,0.6.2,"Async aims to make writing asyncronous processing easier.","http://pypi.python.org/pypi/async",1484684023
,python-asyncio,3.4.3,"Reference implementation of PEP 3156.","https://pypi.python.org/pypi/asyncio/",1483211408
,python-bintrees,2.0.7,"Package provides Binary-, RedBlack- and AVL-Trees in Python and Cython.","http://pypi.python.org/pypi/bintrees",1496613347
,python-bitarray,0.8.1,"Efficient arrays of booleans for Python.","https://github.com/ilanschnell/bitarray",1491307954
,python-blessed,1.14.2,"A thin, practical wrapper around terminal styling, screen positioning, and keyboard input.","https://pypi.python.org/pypi/blessed/",1491377868
,python-booby-ng,0.8.4,"Data modeling and validation Python library.","https://pypi.python.org/pypi/booby-ng/",1520077037
reversing,python-capstone,3.0.4,"A lightweight multi-platform, multi-architecture disassembly framework","http://www.capstone-engine.org/index.html",1499752345
,python-checksumdir,1.1.4,"Compute a single hash of the file contents of a directory.","https://pypi.python.org/pypi/checksumdir/",1504714810
,python-click-plugins,1.0.3,"An extension module for click to enable registering CLI commands via setuptools entry-points.","https://pypi.python.org/pypi/click-plugins/",1518629484
,python-coloredlogs,7.3,"Colored stream handler for the logging module.","https://github.com/xolox/python-coloredlogs",1511135472
,python-colorlog,3.1.0,"Log formatting with colors.","http://pypi.python.org/pypi/colorlog/",1519589679
,python-delegator,0.0.3,"Python implementation of Ruby’s delegate.rb.","https://pypi.python.org/pypi/delegator/",1507062479
,python-delegator.py,0.0.13,"Subprocesses for Humans 2.0.","https://pypi.python.org/pypi/delegator.py/",1507062829
,python-demjson,2.2.4,"Encoder, decoder, and lint/validator for JSON (JavaScript Object Notation) compliant with RFC 4627.","http://deron.meranda.us/python/demjson/",1483211431
,python-dukpy,0.1.0,"Simple JavaScript interpreter for Python.","https://pypi.python.org/pypi/dukpy/",1495662090
,python-elasticsearch,6.0.0,"Python client for Elasticsearch.","https://pypi.python.org/pypi/elasticsearch/",1511135492
,python-enum-compat,0.0.2,"enum/enum34 compatibility package.","https://pypi.python.org/pypi/enum-compat/",1495964401
,python-fake-useragent,0.1.0,"Up to date simple useragent faker with real world database.","https://pypi.python.org/pypi/fake-useragent",1470055424
,python-filemagic,1.6,"A Python API for libmagic, the library behind the Unix file command.","https://pypi.python.org/pypi/filemagic/",1483211444
,python-flask-restful,0.3.6,"Simple framework for creating REST APIs.","https://pypi.python.org/pypi/flask-restful/",1496613358
,python-gitdb,0.6.4,"IO of git-style object databases.","http://pypi.python.org/pypi/gitdb",1484684093
,python-gitpython,2.1.7,"A python library used to interact with Git repositories.","http://gitorious.org/git-python",1511135506
,python-humanfriendly,4.4.1,"Human friendly output for text interfaces using Python.","https://humanfriendly.readthedocs.org",1511135517
,python-inflect,0.2.5,"Correctly generate plurals, singular nouns, ordinals, indefinite articles; convert numbers to words.","https://pypi.python.org/pypi/inflect/",1491294136
,python-inquirer,2.2.0,"Collection of common interactive command line user interfaces, based on Inquirer.js.","https://pypi.python.org/pypi/inquirer/",1511135527
,python-ipaddress,1.0.18,"IPv4/IPv6 manipulation library.","http://pypi.python.org/pypi/ipaddress/",1496613385
,python-ipcalc,1.99.0,"IP subnet calculator for Python.","https://github.com/tehmaze/ipcalc/issues",1483211467
,python-ipgetter,0.6,"Utility to fetch your external IP address.","https://github.com/phoemur/ipgetter",1507382989
,python-ipwhois,1.0.0,"Retrieve and parse whois data for IPv4 and IPv6 addresses.","https://pypi.python.org/pypi/ipwhois/",1511135538
reversing,python-jsbeautifier,1.7.5,"JavaScript unobfuscator and beautifier","https://github.com/beautify-web/js-beautify",1512712571
,python-jsmin,2.2.2,"JavaScript minifier.","https://pypi.python.org/pypi/jsmin",1496613408
,python-json2html,1.2.1,"JSON to HTML Table Representation.","https://pypi.python.org/pypi/json2html/",1511135548
,python-jwcrypto,0.4.2,"Implementation of JOSE Web standards.","https://pypi.python.org/pypi/jwcrypto/",1520077460
,python-keystone-engine,0.9.1,"Keystone assembler engine.","https://pypi.python.org/pypi/keystone-engine/",1520154482
,python-mido,1.2.8,"MIDI Objects for Python.","http://pypi.python.org/pypi/mido",1511135558
,python-oauth2,1.9.0,"library for OAuth.","https://pypi.python.org/pypi/oauth2/",1484161397
,python-ordereddict,1.1,"A drop-in substitute for Python 2.7's collections.OrderedDict that works in Python 2.4.6.","http://pypi.python.org/pypi/ordereddict/",1483211494
,python-pdfminer3k,1.3.1,"PDF parser and analyzer.","https://pypi.python.org/pypi/pdfminer3k/",1483211501
,python-pefile,2017.11.5,"This is a Python library for PE file support and investigation.","http://code.google.com/p/pefile/",1511135570
,python-pick,0.6.3,"Create curses based interactive selection list in the terminal.","https://pypi.python.org/pypi/pick/",1504710302
,python-pika,0.11.0,"Pika Python AMQP Client Library.","http://pypi.python.org/pypi/pika",1511135580
,python-poormanslogging,1.1,"A simple and straightforward library to log stuff into console.","https://pypi.python.org/pypi/poormanslogging/",1511135590
,python-ptrace,0.9.3,"Python binding of ptrace library to trace processes and syscalls.","http://bitbucket.org/haypo/python-ptrace",1511135601
,python-pyfiglet,0.7.5,"Pure-python FIGlet implementation.","https://pypi.python.org/pypi/pyfiglet/",1487026859
,python-pygdbmi,0.7.4.4,"Parse gdb machine interface output with Python.","https://pypi.python.org/pypi/pygdbmi/",1511135611
,python-pylstar,0.1.2,"Implementation of the LSTAR Grammatical Inference Algorithm.","https://pypi.python.org/pypi/pylstar/",1508332022
,python-pyof,0.1.0,"Openfoam PostProcessing Python Tools.","https://pypi.python.org/pypi/pyof/",1506769047
,python-pyportify,0.4.1,"App to transfer your spotify playlists to Google Play Music.","https://pypi.python.org/pypi/pyportify/",1518971721
,python-pypugjs,4.2.2,"PugJS syntax template adapter for Django, Jinja2, Mako and Tornado templates - copy of PyJade with the name changed.","https://pypi.python.org/pypi/pypugjs/",1495964316
,python-pysigset,0.3.2,"Signal blocking under Linux & OS X.","https://pypi.python.org/pypi/pysigset/",1491376875
,python-pystrich,0.8,"A Python module to generate 1D and 2D barcodes (Code 39, Code 128, DataMatrix, QRCode and EAN13). Forked from huBarcode.","https://pypi.python.org/pypi/pystrich/",1483211527
,python-pytanque,0.2.0,"The petanque static python bindings.","https://pypi.python.org/pypi/pytanque/",1475265349
networking,python-python-cymruwhois,30.022e16d,"Python client for the whois.cymru.com service","https://github.com/JustinAzoff/python-cymruwhois",1500737050
,python-python-dxf,7.1.1,"Package for accessing a Docker v2 registry.","https://pypi.python.org/pypi/python-dxf/",1520077905
,python-python-evtx,0.5.1,"Pure Python parser for recent Windows event log files (.evtx).","https://pypi.python.org/pypi/evtx/",1483211535
,python-python-libnmap,0.7.0,"Python NMAP library enabling you to start async nmap tasks, parse and compare/diff scan results.","https://pypi.python.org/pypi/libnmap/",1487425311
,python-python-nmap,0.6.1,"This is a python class to use nmap and access scan results from python3.","https://pypi.python.org/pypi/python-nmap/",1500708841
,python-python-openflow,2017.2b1,"Library to parse and generate OpenFlow messages.","https://pypi.python.org/pypi/python-openflow/",1511135632
,python-pytun,2.2.1,"A Python module which let you create TUN/TAP device very easily.",,1458874480
,python-pyyaml,3.12,"YAML parser and emitter for Python.","http://pyyaml.org/wiki/PyYAML/",1481452847
,python-r2pipe,0.9.1,"Pipe interface for radare2.","https://pypi.python.org/pypi/r2pipe/",1498932090
,python-rarfile,3.0,"RAR archive reader for Python.","https://pypi.python.org/pypi/rarfile/",1487445663
,python-readchar,0.7,"Utilities to read single characters and key-strokes.","https://pypi.python.org/pypi/readchar/",1483211541
,python-relatime,1.1.0,"Python parser for a simple relative time syntax.","https://pypi.python.org/pypi/relatime/",1483211547
,python-requests-cache,0.4.13,"Persistent cache for requests library.","https://pypi.python.org/pypi/requests-cache",1507062589
,python-requests-unixsocket,0.1.5,"Use requests to talk HTTP via a UNIX domain socket.","https://pypi.python.org/pypi/requests-unixsocket/",1491377020
,python-retdec-python,0.5.2,"A Python library and tools providing easy access to the retdec.com decompilation service through their public REST API.","https://pypi.python.org/pypi/retdec-python/",1511135644
,python-ropper,1.9.10,"Show information about binary files and find gadgets to build rop chains for different architectures","https://github.com/sashs/Ropper",1466174574
,python-screenutils,0.0.1.6.2,"lib for gnu-screen: creates/close/list/log sessions, injects commands...","https://pypi.python.org/pypi/screenutils/",1496613549
,python-scruffy,0.3.7,"A framework for taking care of a bunch of boilerplate in Python apps.","https://github.com/snare/scruffy",1491396791
,python-simple-requests,1.1.1,"Asynchronous requests in Python without thinking about it.","https://pypi.python.org/pypi/simple-requests",1483211577
,python-socksipy-branch,1.01,"A Python SOCKS module.","http://pypi.python.org/pypi/SocksiPy-branch/",1483211582
,python-ssdeep,3.1.1,"Python wrapper for ssdeep fuzzy hashing library.","https://pypi.python.org/pypi/ssdeep",1452616241
,python-stopit,1.1.1,"Timeout control decorator and context managers, raise any exception in another thread.","https://pypi.python.org/pypi/stopit/",1483211588
,python-tabulate,0.8.1,"Pretty-print tabular data.","https://pypi.python.org/pypi/tabulate/",1511135653
,python-tld,0.7.9,"Extract the top level domain (TLD) from the URL given.","https://pypi.python.org/pypi/tld/",1516574258
,python-tlslite-ng,0.8.0,"Pure python implementation of SSL and TLS.","https://pypi.python.org/pypi/tlslite-ng/",1507381572
,python-tqdm,4.19.4,"Fast, Extensible Progress Meter.","https://pypi.python.org/pypi/tqdm/",1511135663
,python-tzlocal,1.4,"tzinfo object for the local timezone.","https://pypi.python.org/pypi/tzlocal/",1496613571
,python-unicorn,1.0.1,"Lightweight, multi-platform, multi-architecture CPU emulator framework based on QEMU","http://www.unicorn-engine.org",1495471447
misc,python-utidylib,0.2,"Python bindings for Tidy HTML parser/cleaner.","http://utidylib.berlios.de",1393889933
,python-virustotal-api,1.1.7,"Virus Total Public/Private/Intel API.","https://github.com/blacktop/virustotal-api/",1496613582
,python-whois,0.7,"Python module/library for retrieving WHOIS information of domains.","https://pypi.python.org/pypi/whois/",1492001253
